Source,Subtopic1,Subtopic2,Swedish,SwedishExample,en_Word,en_Example,es_Word,es_Example,fa_Word,fa_Example,el_Word,el_Example,uk_Word,uk_Example,ru_Word,ru_Example,hi_Word,hi_Example,bn_Word,bn_Example,sq_Word,sq_Example,tr_Word,tr_Example,ms_Word,ms_Example,fil_Word,fil_Example
Rivstart B1+B2,Ordkort,Kapitel 2,naken,Barnen sprang nakna på stranden.,"naked, bare, nude",The children ran naked on the beach.,desnudo,Los niños corrieron desnudos por la playa.,برهنه,بچه‌ها برهنه روی ساحل می‌دویدند.,γυμνός,Τα παιδιά έτρεχαν γυμνά στην παραλία.,голий,Діти бігали голими по пляжу.,голый,Дети бегали голышом по пляжу.,नंगा,बच्चे समुद्र तट पर नंगे दौड़ रहे थे।,নগ্ন,বাচ্চারা সমুদ্র সৈকতে নগ্ন হয়ে দৌড়েছিল।,lakuriq,Fëmijët vraponin lakuriq në plazh.,çıplak,Çocuklar sahilde çıplak koşuyorlardı.,telanjang,Kanak-kanak berlari telanjang di pantai.,hubad,Nagtakbuhan ng hubo't hubad ang mga bata sa dalampasigan.
Rivstart B1+B2,Ordkort,Kapitel 2,omtänksam,Det var omtänksamt av dig att köpa blommor.,"thoughtful, considerate, caring",It was thoughtful of you to buy flowers.,considerado,Fue muy considerado de tu parte comprar flores.,متفکر,خرید گل از طرف شما نشانه‌ی لطف و عنایت شما بود.,προσεκτικός,Ήταν ευγενικό εκ μέρους σου να αγοράσεις λουλούδια.,вдумливий,"Це було дуже люб'язно з вашого боку, що ви купили квіти.",вдумчивый,Было очень любезно с вашей стороны купить цветы.,विचारमग्न,फूल खरीदना आपका विचारशील कार्य था।,চিন্তাশীল,তোমার ফুল কেনার কথা ভেবেছিলাম।,i menduar,Ishte e kujdesshme nga ana juaj që bletë lule.,düşünceli,Çiçek almanız çok düşünceli bir davranış.,termenung,Anda terfikir untuk membeli bunga.,maalalahanin,Pinag-isipan mong bumili ng bulaklak.
Rivstart B1+B2,Ordkort,Kapitel 2,pålitlig,Hon är en pålitlig vän som alltid ställer upp.,"reliable, dependable, trustworthy",She is a reliable friend who always shows up.,confiable,Ella es una amiga confiable que siempre está a tu lado.,قابل اعتماد,او یک دوست قابل اعتماد است که همیشه در کنار شماست.,αξιόπιστος,Είναι μια αξιόπιστη φίλη που στέκεται πάντα δίπλα σου.,надійний,"Вона надійний друг, який завжди буде поруч з тобою.",надежный,"Она надежный друг, который всегда будет рядом.",भरोसेमंद,वह एक विश्वसनीय मित्र है जो सदैव आपके साथ खड़ी रहती है।,নির্ভরযোগ্য,সে একজন নির্ভরযোগ্য বন্ধু যে সবসময় তোমার পাশে থাকে।,i besueshëm,Ajo është një shoqe e besueshme që gjithmonë qëndron pranë jush.,güvenilir,"O, her zaman yanınızda olan güvenilir bir dosttur.",boleh dipercayai,Dia adalah kawan yang boleh dipercayai yang sentiasa berdiri di sisi anda.,maaasahan,Siya ay isang maaasahang kaibigan na laging nasa tabi mo.
Rivstart B1+B2,Ordkort,Kapitel 2,skyldig,Han befanns skyldig till stöld.,"guilty, indebted, owing",He was found guilty of theft.,obligado,Fue declarado culpable de robo.,موظف,او به جرم سرقت مجرم شناخته شد.,υποχρεωμένος,Κρίθηκε ένοχος για κλοπή.,зобов'язаний,Його визнали винним у крадіжці.,обязан,Его признали виновным в краже.,कृतज्ञ होना,उसे चोरी का दोषी पाया गया।,বাধ্য,তাকে চুরির দায়ে দোষী সাব্যস্ত করা হয়েছিল।,i detyruar,Ai u shpall fajtor për vjedhje.,mecbur,Hırsızlıktan suçlu bulundu.,diwajibkan,Dia didapati bersalah kerana mencuri.,obligado,Siya ay napatunayang nagkasala ng pagnanakaw.
Rivstart B1+B2,Ordkort,Kapitel 2,sliten,Jag känner mig helt sliten efter den långa arbetsveckan.,"worn out, tired, exhausted",I feel completely worn out after the long work week.,desgastado,Me siento completamente agotado después de la larga semana de trabajo.,فرسوده,بعد از یک هفته کاری طولانی، کاملاً احساس خستگی می‌کنم.,πεπαλαιωμένος,Νιώθω εντελώς εξαντλημένος μετά από μια μακρά εβδομάδα εργασίας.,зношений,Я почуваюся повністю виснаженим після довгого робочого тижня.,изношенный,После долгой рабочей недели я чувствую себя совершенно измотанным.,पहना हुआ,लम्बे कार्य सप्ताह के बाद मैं पूरी तरह थका हुआ महसूस करता हूँ।,জীর্ণ,দীর্ঘ কর্মসপ্তাহের পর আমি সম্পূর্ণ ক্লান্ত বোধ করছি।,i lodhur,Ndihem plotësisht i rraskapitur pas një jave të gjatë pune.,Yıpranmış,Uzun çalışma haftasının ardından kendimi tamamen bitkin hissediyorum.,usang,Saya berasa sangat letih selepas minggu bekerja yang panjang.,pagod na pagod,Pakiramdam ko ay pagod na pagod ako pagkatapos ng mahabang linggo ng trabaho.
Rivstart B1+B2,Ordkort,Kapitel 2,snål,Han är för snål för att köpa en ny telefon.,"stingy, cheap, miserly",He is too stingy to buy a new phone.,tacaño,Es demasiado tacaño para comprar un teléfono nuevo.,خسیس,او برای خرید گوشی جدید خیلی خسیس است.,τσιγκούνης,Είναι πολύ τσιγκούνης για να αγοράσει καινούργιο τηλέφωνο.,скупий,"Він надто скупий, щоб купити новий телефон.",скупой,"Он слишком скуп, чтобы купить новый телефон.",कंजूस,वह नया फोन खरीदने में बहुत कंजूस है।,কৃপণ,সে নতুন ফোন কিনতে খুব কৃপণ।,koprrac,Ai është shumë koprrac për të blerë një telefon të ri.,pinti,Yeni bir telefon almaya cimrilik ediyor.,kedekut,Dia terlalu kedekut untuk membeli telefon baru.,kuripot,Napaka kuripot niya para bumili ng bagong phone.
Rivstart B1+B2,Ordkort,Kapitel 2,snygg,Det var ett snyggt mål!,"good-looking, handsome, attractive, neat",That was a neat goal!,lindo,¡Ése fue un buen gol!,خوب,هدف خیلی خوبی بود!,όμορφη,Αυτό ήταν ένα ωραίο γκολ!,гарний,Це був класний гол!,хороший,Это был отличный гол!,अच्छा,यह एक अच्छा लक्ष्य था!,সুন্দর,এটা একটা দারুন গোল ছিল!,i këndshëm,Ishte një gol i bukur!,Güzel,Çok hoş bir gol oldu!,bagus,Itu adalah matlamat yang kemas!,maganda,Iyon ay isang maayos na layunin!
Rivstart B1+B2,Ordkort,Kapitel 2,utåtriktad,Hon är en väldigt utåtriktad person.,"outgoing, extroverted, sociable",She is a very outgoing person.,mirando hacia afuera,Ella es una persona muy extrovertida.,برون گرا,او فردی بسیار برونگرا است.,εξωστρεφής,Είναι ένα πολύ εξωστρεφές άτομο.,зовнішній,Вона дуже товариська людина.,внешний вид,Она очень общительный человек.,जावक दिखने,वह बहुत मिलनसार व्यक्ति है।,বাহ্যিক দৃষ্টিভঙ্গিসম্পন্ন,সে খুবই বহির্মুখী মানুষ।,që shikon nga jashtë,Ajo është një person shumë i hapur.,dışa dönük,Çok dışa dönük bir insandır.,berpandangan luar,Dia seorang yang sangat suka bergaul.,panlabas na tingin,Siya ay isang napaka-outgoing na tao.
Rivstart B1+B2,Ordkort,Kapitel 2,äntligen,Äntligen är semestern här!,"finally, at (long) last","Finally, the vacation is here!",finalmente,¡Por fin han llegado las vacaciones!,بالاخره,تعطیلات بالاخره از راه رسید!,τελικά,Οι γιορτές έφτασαν επιτέλους!,нарешті,Свята нарешті настали!,окончательно,Наконец-то наступили праздники!,अंत में,अंततः छुट्टियाँ आ गयीं!,অবশেষে,ছুটির দিনগুলি অবশেষে এখানে!,më në fund,Pushimet më në fund kanë mbërritur!,Sonunda,Tatiller nihayet geldi!,akhirnya,Cuti akhirnya tiba!,sa wakas,Ang bakasyon ay narito na sa wakas!
Rivstart B1+B2,Ordkort,Kapitel 2,en ande,Aladdin släppte ut en ande ur lampan.,"a spirit, a ghost, a genie",Aladdin released a genie from the lamp.,un espíritu,Aladino liberó un genio de la lámpara.,یک روح,علاءالدین یک جن را از چراغ آزاد کرد.,ένα πνεύμα,Ο Αλαντίν απελευθέρωσε ένα τζίνι από το λυχνάρι.,дух,Аладдін випустив джина з лампи.,дух,Алладин выпустил джинна из лампы.,एक आत्मा,अलादीन ने चिराग से एक जिन्न को बाहर निकाला।,একটি আত্মা,আলাদিন বাতি থেকে একটি জিন ছেড়ে দিল।,një shpirt,Aladini lëshoi ​​një xhind nga llamba.,bir ruh,Alaaddin lambanın içinden bir cin çıkardı.,semangat,Aladdin melepaskan jin dari pelita.,isang espiritu,Inilabas ni Aladdin ang isang genie mula sa lampara.
